Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bench Press (Barbell)",2,115.0,16,0,0,,,9
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bench Press (Barbell)",3,115.0,12,0,0,,,10
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bench Press (Barbell)",4,135.0,6,0,0,,,9.5
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bench Press (Barbell)",5,135.0,8,0,0,,,9.5
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Triceps Rope Pushdown",1,35.0,16,0,0,"",,8.5
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Triceps Rope Pushdown",2,35.0,18,0,0,,,8.5
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Triceps Rope Pushdown",3,40.0,15,0,0,,,9
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Triceps Rope Pushdown",4,40.0,15,0,0,,,9
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Incline Bench Press (Cable)",1,60.0,13,0,0,"",,9
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Incline Bench Press (Cable)",2,60.0,13,0,0,,,9
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Incline Bench Press (Cable)",3,60.0,13,0,0,,,9.5
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Incline Bench Press (Cable)",4,60.0,12,0,0,,,9.5
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bent Over Tricep Extension (Db)",1,15.0,12,0,0,"",,
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bent Over Tricep Extension (Db)",2,15.0,12,0,0,,,
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bent Over Tricep Extension (Db)",3,15.0,12,0,0,,,
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bent Over Tricep Extension (Db)",4,15.0,12,0,0,,,
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Incline Cable Fly",1,20.0,14,0,0,"",,9
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Incline Cable Fly",2,20.0,14,0,0,,,9
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Incline Cable Fly",3,20.0,14,0,0,,,
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Incline Cable Fly",4,20.0,15,0,0,,,
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bench Dip",1,25.0,19,0,0,"",,8
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bench Dip",2,25.0,19,0,0,,,8
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Bench Dip",3,25.0,20,0,0,,,9
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Push Up",1,0,16,0,0,"",,
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Push Up",2,0,14,0,0,,,
2024-12-03 17:48:24,"Chest / Tris (V1)",1h 19m,"Push Up",3,0,16,0,0,,,
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bent Over Row (Barbell)",1,115.0,16,0,0,"","",8.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bent Over Row (Barbell)",2,125.0,15,0,0,,,9
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bent Over Row (Barbell)",3,125.0,15,0,0,,,9.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bent Over Row (Barbell)",4,125.0,12,0,0,,,9.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"",,8.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bicep Curl (Dumbbell)",2,25.0,12,0,0,,,9
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bicep Curl (Dumbbell)",3,25.0,12,0,0,,,9
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bicep Curl (Dumbbell)",4,40.0,4,0,0,,,9.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Bicep Curl (Dumbbell)",5,25.0,5,0,0,,,9.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Kneeling Cable Row",1,50.0,14,0,0,"",,8.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Kneeling Cable Row",2,50.0,14,0,0,,,8.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Kneeling Cable Row",3,50.0,14,0,0,,,9
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Kneeling Cable Row",4,50.0,14,0,0,,,9.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Hammer Curl (Cable)",1,35.0,14,0,0,"",,8.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Hammer Curl (Cable)",2,35.0,14,0,0,,,9
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Hammer Curl (Cable)",3,35.0,13,0,0,,,9
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Hammer Curl (Cable)",4,35.0,13,0,0,,,9.5
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Chin Up",1,0,7,0,0,"",,
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Chin Up",2,0,6,0,0,,,
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Chin Up",3,0,6,0,0,,,
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Chin Up",4,0,5,0,0,,,
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Preacher Curl (Dumbbell)",1,20.0,10,0,0,"",,9
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Preacher Curl (Dumbbell)",2,20.0,10,0,0,,,10
2024-12-04 17:47:39,"Back / Bis (V1)",1h 29m,"Preacher Curl (Dumbbell)",3,20.0,10,0,0,,,10
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Strict Military Press (Barbell)",1,74.99999999999999,19,0,0,"","",9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Strict Military Press (Barbell)",2,85.0,13,0,0,,,8.5
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Strict Military Press (Barbell)",3,85.0,13,0,0,,,10
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Strict Military Press (Barbell)",4,85.0,13,0,0,,,10
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Lateral Raise (Cable)",1,10.0,12,0,0,"",,8.5
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Lateral Raise (Cable)",2,10.0,13,0,0,,,9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Lateral Raise (Cable)",3,10.0,13,0,0,,,9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Lateral Raise (Cable)",4,10.0,13,0,0,,,9.5
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Seated Palms Up Wrist Curl (Dumbbell)",1,70.0,16,0,0,"",,9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Seated Palms Up Wrist Curl (Dumbbell)",2,70.0,13,0,0,,,9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Seated Palms Up Wrist Curl (Dumbbell)",3,70.0,15,0,0,,,9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Front Raise (Cable)",1,10.0,16,0,0,"",,8.5
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Front Raise (Cable)",2,10.0,15,0,0,,,9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Front Raise (Cable)",3,10.0,16,0,0,,,9.5
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Front Raise (Cable)",4,10.0,14,0,0,,,9.5
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Reverse Fly (Cable)",1,5.0,19,0,0,"",,9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Reverse Fly (Cable)",2,5.0,19,0,0,,,9
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Reverse Fly (Cable)",3,10.0,10,0,0,,,10
2024-12-05 21:44:41,"Shoulders (V1)",1h 1m,"Reverse Fly (Cable)",4,10.0,9,0,0,,,10
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bent Over Row (Barbell)",1,125.0,16,0,0,"","",8.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bent Over Row (Barbell)",2,125.0,15,0,0,,,9
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bent Over Row (Barbell)",3,125.0,14,0,0,,,9.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bent Over Row (Barbell)",4,125.0,13,0,0,,,9.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bicep Curl (Dumbbell)",1,25.0,13,0,0,"",,9
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bicep Curl (Dumbbell)",2,25.0,13,0,0,,,9
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bicep Curl (Dumbbell)",3,25.0,13,0,0,,,9
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bicep Curl (Dumbbell)",4,40.0,5,0,0,,,9.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Bicep Curl (Dumbbell)",5,25.0,6,0,0,,,9.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Kneeling Cable Row",1,55.0,12,0,0,"",,8.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Kneeling Cable Row",2,55.0,12,0,0,,,8.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Kneeling Cable Row",3,55.0,12,0,0,,,9
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Kneeling Cable Row",4,55.0,13,0,0,,,9.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Hammer Curl (Cable)",1,35.0,14,0,0,"",,8.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Hammer Curl (Cable)",2,35.0,14,0,0,,,9
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Hammer Curl (Cable)",3,35.0,14,0,0,,,9
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Hammer Curl (Cable)",4,35.0,14,0,0,,,9.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Chin Up",1,0,7,0,0,"",,
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Chin Up",2,0,6,0,0,,,
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Chin Up",3,0,6,0,0,,,
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Chin Up",4,0,5,0,0,,,
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Zotterman Curls",1,20.0,10,0,0,"",,9
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Zotterman Curls",2,20.0,9,0,0,,,9.5
2024-12-09 17:22:09,"Back / Bis (V1)",1h 10m,"Zotterman Curls",3,20.0,9,0,0,,,10
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bench Press (Barbell)",1,115.0,16,0,0,"","",8.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bench Press (Barbell)",2,115.0,16,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bench Press (Barbell)",3,115.0,16,0,0,,,9.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bench Press (Barbell)",4,135.0,10,0,0,,,9.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bench Press (Barbell)",5,135.0,8,0,0,,,9.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Triceps Rope Pushdown",1,35.0,16,0,0,"",,8.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Triceps Rope Pushdown",2,40.0,13,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Triceps Rope Pushdown",3,40.0,13,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Triceps Rope Pushdown",4,40.0,14,0,0,,,9.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Incline Bench Press (Cable)",1,60.0,14,0,0,"",,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Incline Bench Press (Cable)",2,60.0,14,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Incline Bench Press (Cable)",3,60.0,13,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Incline Bench Press (Cable)",4,60.0,12,0,0,,,10
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bent Over Tricep Extension (Db)",1,15.0,12,0,0,"",,8.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bent Over Tricep Extension (Db)",2,15.0,12,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bent Over Tricep Extension (Db)",3,15.0,13,0,0,,,9.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bent Over Tricep Extension (Db)",4,15.0,13,0,0,,,9.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Incline Cable Fly",1,20.0,16,0,0,"",,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Incline Cable Fly",2,20.0,16,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Incline Cable Fly",3,20.0,15,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Incline Cable Fly",4,20.0,15,0,0,,,9.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bench Dip",1,25.0,20,0,0,"",,8
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bench Dip",2,25.0,20,0,0,,,8.5
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Bench Dip",3,25.0,20,0,0,,,9
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Push Up",1,0,18,0,0,"",,
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Push Up",2,0,16,0,0,,,
2024-12-10 17:08:48,"Chest / Tris (V1)",1h 23m,"Push Up",3,0,15,0,0,,,
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Strict Military Press (Barbell)",1,85.0,14,0,0,"","",9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Strict Military Press (Barbell)",2,85.0,14,0,0,,,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Strict Military Press (Barbell)",3,85.0,13,0,0,,,10
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Strict Military Press (Barbell)",4,85.0,13,0,0,,,10
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Lateral Raise (Cable)",1,10.0,13,0,0,"",,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Lateral Raise (Cable)",2,10.0,13,0,0,,,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Lateral Raise (Cable)",3,10.0,13,0,0,,,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Lateral Raise (Cable)",4,10.0,13,0,0,,,9.5
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Twist Curls",1,20.0,13,0,0,"",,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Twist Curls",2,20.0,13,0,0,,,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Twist Curls",3,20.0,13,0,0,,,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Twist Curls",4,20.0,13,0,0,,,10
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Front Raise (Cable)",1,10.0,15,0,0,"",,8.5
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Front Raise (Cable)",2,10.0,16,0,0,,,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Front Raise (Cable)",3,10.0,16,0,0,,,9.5
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Front Raise (Cable)",4,10.0,15,0,0,,,9.5
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Reverse Fly (Cable)",1,5.0,20,0,0,"",,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Reverse Fly (Cable)",2,10.0,10,0,0,,,9
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Reverse Fly (Cable)",3,10.0,10,0,0,,,10
2024-12-12 16:45:28,"Shoulders (V1)",58m,"Reverse Fly (Cable)",4,10.0,10,0,0,,,10
2024-12-16 17:58:20,"Legs",1h 3m,"Squat (Barbell)",1,45.0,10,0,0,"","",
2024-12-16 17:58:20,"Legs",1h 3m,"Squat (Barbell)",2,115.0,12,0,0,,,8.5
2024-12-16 17:58:20,"Legs",1h 3m,"Squat (Barbell)",3,115.0,12,0,0,,,8.5
2024-12-16 17:58:20,"Legs",1h 3m,"Squat (Barbell)",4,115.0,12,0,0,,,8.5
2024-12-16 17:58:20,"Legs",1h 3m,"Squat (Barbell)",5,115.0,14,0,0,,,9
2024-12-16 17:58:20,"Legs",1h 3m,"Romanian Deadlift (Dumbbell)",1,80.0,17,0,0,"",,9
2024-12-16 17:58:20,"Legs",1h 3m,"Romanian Deadlift (Dumbbell)",2,80.0,17,0,0,,,9
2024-12-16 17:58:20,"Legs",1h 3m,"Romanian Deadlift (Dumbbell)",3,80.0,17,0,0,,,9
2024-12-16 17:58:20,"Legs",1h 3m,"Romanian Deadlift (Dumbbell)",4,80.0,18,0,0,,,9.5
2024-12-16 17:58:20,"Legs",1h 3m,"Standing Calf Raise (Barbell)",1,135.0,16,0,0,"",,8.5
2024-12-16 17:58:20,"Legs",1h 3m,"Standing Calf Raise (Barbell)",2,135.0,16,0,0,,,8.5
2024-12-16 17:58:20,"Legs",1h 3m,"Standing Calf Raise (Barbell)",3,135.0,17,0,0,,,9
2024-12-16 17:58:20,"Legs",1h 3m,"Standing Calf Raise (Barbell)",4,115.0,22,0,0,,,
2024-12-16 17:58:20,"Legs",1h 3m,"Lunge (Dumbbell)",1,30.0,14,0,0,"",,9
2024-12-16 17:58:20,"Legs",1h 3m,"Lunge (Dumbbell)",2,30.0,14,0,0,,,9
2024-12-16 17:58:20,"Legs",1h 3m,"Lunge (Dumbbell)",3,30.0,14,0,0,,,9
2024-12-16 17:58:20,"Legs",1h 3m,"Lunge (Dumbbell)",4,30.0,15,0,0,,,9.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Bench Press (Barbell)",1,115.0,18,0,0,"","",9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Bench Press (Barbell)",2,125.0,14,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Bench Press (Barbell)",3,125.0,12,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Bench Press (Barbell)",4,135.0,9,0,0,,,9.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Bench Press (Barbell)",5,135.0,9,0,0,,,9.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Triceps Rope Pushdown",1,40.0,14,0,0,"",,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Triceps Rope Pushdown",2,40.0,14,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Triceps Rope Pushdown",3,40.0,13,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Triceps Rope Pushdown",4,40.0,13,0,0,,,10
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Incline Bench Press (Dumbbell)",1,40.0,12,0,0,"",,8.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Incline Bench Press (Dumbbell)",2,40.0,12,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Incline Bench Press (Dumbbell)",3,40.0,12,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Incline Bench Press (Dumbbell)",4,40.0,12,0,0,,,9.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Reverse Grip Triceps Pushdown (EZ Bar)",1,20.0,20,0,0,"",,8.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Reverse Grip Triceps Pushdown (EZ Bar)",2,20.0,20,0,0,,,8.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Reverse Grip Triceps Pushdown (EZ Bar)",3,30.0,13,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Reverse Grip Triceps Pushdown (EZ Bar)",4,30.0,13,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Incline Cable Fly",1,20.0,16,0,0,"",,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Incline Cable Fly",2,20.0,16,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Incline Cable Fly",3,20.0,16,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Incline Cable Fly",4,20.0,16,0,0,,,9.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Bench Dip",1,35.0,18,0,0,"",,8
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Bench Dip",2,35.0,18,0,0,,,9
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Bench Dip",3,35.0,18,0,0,,,9.5
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Push Up",1,0,18,0,0,"",,
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Push Up",2,0,14,0,0,,,
2024-12-18 16:48:51,"Chest / Tris (V1)",1h 6m,"Push Up",3,0,15,0,0,,,
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bent Over Row (Barbell)",1,125.0,16,0,0,"","",8.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bent Over Row (Barbell)",2,125.0,15,0,0,,,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bent Over Row (Barbell)",3,125.0,15,0,0,,,9.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bent Over Row (Barbell)",4,125.0,14,0,0,,,9.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bicep Curl (Dumbbell)",1,25.0,13,0,0,"",,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bicep Curl (Dumbbell)",2,25.0,13,0,0,,,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bicep Curl (Dumbbell)",3,25.0,13,0,0,,,9.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bicep Curl (Dumbbell)",4,40.0,5,0,0,,,9.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Bicep Curl (Dumbbell)",5,25.0,6,0,0,,,9.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Kneeling Cable Row",1,55.0,13,0,0,"",,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Kneeling Cable Row",2,55.0,13,0,0,,,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Kneeling Cable Row",3,55.0,13,0,0,,,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Kneeling Cable Row",4,55.0,13,0,0,,,9.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Hammer Curl (Cable)",1,35.0,14,0,0,"",,8.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Hammer Curl (Cable)",2,35.0,14,0,0,,,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Hammer Curl (Cable)",3,35.0,14,0,0,,,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Hammer Curl (Cable)",4,35.0,14,0,0,,,9.5
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Chin Up",1,0,7,0,0,"",,
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Chin Up",2,0,6,0,0,,,
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Chin Up",3,0,6,0,0,,,
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Chin Up",4,0,6,0,0,,,
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Preacher Curl (Dumbbell)",1,20.0,10,0,0,"",,9
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Preacher Curl (Dumbbell)",2,20.0,10,0,0,,,10
2024-12-19 17:09:41,"Back / Bis (V1)",1h 7m,"Preacher Curl (Dumbbell)",3,20.0,10,0,0,,,10
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Strict Military Press (Barbell)",1,85.0,14,0,0,"","",9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Strict Military Press (Barbell)",2,85.0,14,0,0,,,9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Strict Military Press (Barbell)",3,85.0,13,0,0,,,10
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Strict Military Press (Barbell)",4,85.0,13,0,0,,,9.5
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Lateral Raise (Cable)",1,10.0,13,0,0,"",,9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Lateral Raise (Cable)",2,10.0,13,0,0,,,9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Lateral Raise (Cable)",3,10.0,13,0,0,,,9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Lateral Raise (Cable)",4,10.0,14,0,0,,,10
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Seated Palms Up Wrist Curl (Dumbbell)",1,85.0,10,0,0,"",,10
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Seated Palms Up Wrist Curl (Dumbbell)",2,74.99999999999999,14,0,0,,,9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Seated Palms Up Wrist Curl (Dumbbell)",3,74.99999999999999,14,0,0,,,9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Seated Palms Up Wrist Curl (Dumbbell)",4,74.99999999999999,14,0,0,,,10
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Bent Over Pulldown",1,40.0,12,0,0,"",,
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Bent Over Pulldown",2,40.0,12,0,0,,,
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Bent Over Pulldown",3,40.0,12,0,0,,,
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Bent Over Pulldown",4,40.0,12,0,0,,,
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Reverse Fly (Cable)",1,5.0,20,0,0,"",,9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Reverse Fly (Cable)",2,10.0,11,0,0,,,9
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Reverse Fly (Cable)",3,10.0,11,0,0,,,9.5
2024-12-20 15:56:20,"Shoulders (V1)",51m,"Reverse Fly (Cable)",4,10.0,10,0,0,,,10
2024-12-25 16:19:09,"Hotel Legs",53m,"Goblet Squat (Kettlebell)",1,40.0,16,0,0,"","",8.5
2024-12-25 16:19:09,"Hotel Legs",53m,"Goblet Squat (Kettlebell)",2,40.0,16,0,0,,,8.5
